,member_casual,start_station_name,number_of_rides,average_duration
1936,member,Public Rack - Mt Greenwood Library N,4,12.70416667
1937,member,Public Rack - Rockwell & 111th St,4,12.65
1938,member,Public Rack - Roswell B. Mason Elementary School,4,31.35416667
1939,member,Public Rack - Western Ave & 106th St - East,4,3.633333333
1940,member,Public Rack - Western Ave & 111th St - SW,4,16.08333333
1941,member,Sacramento Ave & Greenleaf Ave,4,15.4625
1942,member,Walden Pkwy & 99th St,4,11.84583333
1943,member,Waller Ave & Chicago Ave,4,30.97916667
1944,member,WEST CHI-WATSON,4,4.2375
1945,member,Western Ave & 105th St,4,10.49583333
1946,member,63rd & Western Ave - south corner,5,10.65333333
1947,member,Altgeld Gardens,5,32.76333333
1948,member,Ashland Ave & 45th St,5,7.3
1949,member,Bishop St & 46th St,5,21.04666667
1950,member,Calumet Ave & Garfield Blvd,5,9.696666667
1951,member,Central Ave & Corcoran Pl,5,7.1
1952,member,Cicero Ave & Altgeld St,5,12.97
1953,member,Claremont Ave & 71st St,5,47.79
1954,member,Cottage Grove Ave & 75th St,5,11.57666667
1955,member,Evans Ave & 63rd St,5,107.2333333
1956,member,Jonathan Y Scammon Public School,5,16.84666667
1957,member,Kedzie Ave & Argyle St,5,6.206666667
1958,member,Perry Ave & 108th Pl,5,24.66666667
1959,member,Public Rack - Ashland Ave & 63rd St,5,11.04666667
1960,member,Public Rack - California Ave & Touhy Ave - SW,5,19.69
1961,member,Public Rack - Central Park Ave & Fillmore St,5,15.34
1962,member,Public Rack - Forrestville Ave & 47th St,5,12.97666667
1963,member,Public Rack - Hamlin Ave & Chicago Ave,5,5.553333333
1964,member,Public Rack - Kedzie Ave & 58th St,5,8.01
1965,member,Public Rack - Kedzie Ave & 63rd St,5,10.92666667
1966,member,Public Rack - Kedzie Ave & Walnut St,5,8.123333333
1967,member,Public Rack - Lawndale Ave & 63rd St,5,4.28
1968,member,Public Rack - Pulaski Rd & Roosevelt Rd,5,7.526666667
1969,member,Public Rack - Racine Ave & 74th St,5,10.31666667
1970,member,Public Rack - Sacramento Blvd & Division St,5,25.67333333
1971,member,Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,5,20.93333333
1972,member,Public Rack - South Shore Dr & 71st St,5,53.43666667
1973,member,Public Rack - Western Ave & 104th St - East,5,9.226666667
1974,member,Western Ave & 92nd Pl,5,13.90333333
1975,member,California Ave & 29th St,6,8.383333333
1976,member,California Ave & Devon Ave - NW,6,16.46388889
1977,member,Damen Ave & 47th St,6,22.23333333
1978,member,Harding Ave & 47th St,6,7.75
1979,member,Harper Ave & 63rd St,6,13.70833333
1980,member,Kedzie Ave & Pershing Rd,6,18.45833333
1981,member,Kolin Ave & Archer Ave,6,13.61388889
1982,member,Laramie Ave & Fullerton Ave,6,7.969444444
1983,member,Laramie Ave & Grand Ave,6,11.47222222
1984,member,Lavergne Ave & 46th St,6,20.40277778
1985,member,Marshfield Ave & 45th St,6,12.28611111
1986,member,Oglesby Ave & 95th St,6,34.26388889
1987,member,Public Rack - Central Park Ave & Ogden Ave,6,18.59444444
1988,member,Public Rack - Greenwood Ave & Lake Park Ave,6,25.78333333
1989,member,Public Rack - Halsted St & 64th St,6,8.325
1990,member,Public Rack - Kedzie Ave & 54th St - SE,6,3.013888889
1991,member,Public Rack - Lawndale Ave & Polk St,6,32.11944444
1992,member,Public Rack - Menard Ave & Dakin St - midblock,6,16.56388889
1993,member,Public Rack - Prairie Ave & Garfield Blvd,6,6.375
1994,member,Public Rack - Pulaski & 52nd,6,8.561111111
1995,member,Public Rack - Pullman - Planet Fitness,6,8.280555556
1996,member,Public Rack - Saginaw Ave & 93rd St,6,18.31388889
1997,member,Public Rack - Stewart Ave & 123rd St,6,9.516666667
1998,member,S Michigan Ave & E 118th St,6,17.73333333
1999,member,State St & 123rd St,6,40.00277778
2000,member,Wood St & 103rd St,6,13.31111111
2001,member,Yates Blvd & Exchange Ave,6,11.27777778
2002,member,111th St - Morgan Park Metra,7,6.171428571
2003,member,Cicero Ave & Roscoe St,7,19.03809524
2004,member,Commercial Ave & 89th St,7,15.50952381
2005,member,Cottage Grove & 86th St,7,7.385714286
2006,member,Harriet E Sayre Public School,7,11.82857143
2007,member,Kedzie Ave & 104th St,7,27.15714286
2008,member,N Shore Channel Trail & Argyle Ave,7,8.919047619
2009,member,Public Rack - Ashland Ave & 71st St,7,11.01904762
2010,member,Public Rack - Avers Ave & Ogden Ave,7,15.7547619
2011,member,Public Rack - Cicero Ave & Le Moyne St - midblock,7,12.72142857
2012,member,Public Rack - Eberhart Ave & 61st St,7,9.597619048
2013,member,Public Rack - Exchange Ave & 73rd Pl,7,29.52619048
2014,member,Public Rack - Kimball Ave & Carmen Ave,7,17.41904762
2015,member,Public Rack - Melvina Ave & Belmont Ave,7,11.30714286
2016,member,Public Rack - Pulaski Rd & 65th St,7,9.121428571
2017,member,Public Rack - Western Ave & 47th Pl,7,13.52857143
2018,member,Sawyer Ave & Lawrence Ave,7,13.23809524
2019,member,Stony Is Ave & 73rd St,7,13.67857143
2020,member,Brighton Park Branch Chicago Library,8,10.97916667
2021,member,Karlov Ave & Kamerling Ave,8,26.18333333
2022,member,Leamington Ave & Hirsch St,8,11.14375
2023,member,Menard Ave & Division St,8,8.477083333
2024,member,N Narragansett Ave & Grand Ave,8,12.68333333
2025,member,Public Rack - Champlain Ave & 65th St,8,26.5375
2026,member,Public Rack - Christiana Ave & Bryn Mawr Ave,8,17.43958333
2027,member,Public Rack - Fairfield Ave & 63rd St,8,7.210416667
2028,member,Public Rack - Western Ave & 96th St,8,12.70625
2029,member,Rockwell Ave & Touhy Ave ,8,8.704166667
2030,member,Troy Ave & 27th St,8,19.23333333
2031,member,Kedvale Ave & Avondale Ave,9,13.44814815
2032,member,Kimball Ave & Carmen Ave,9,16.74814815
2033,member,Public Rack - 111th St - Morgan Park Metra,9,6.974074074
2034,member,Public Rack - Chase Ave & Touhy Ave - NE,9,11.57407407
2035,member,Public Rack - Kedzie Ave & 62nd Pl,9,10.90925926
2036,member,Public Rack - Lafayette Ave & 95th St,9,15.56481481
2037,member,Public Rack - Narragansett Ave & Fullerton Ave,9,9.235185185
2038,member,Public Rack - Throop St & 109th Pl,9,15.22407407
2039,member,Public Rack - Wood St & 47th St,9,18.61296296
2040,member,Sacramento Ave & Devon Ave,9,12.82592593
2041,member,South Chicago Ave & Elliot Ave,9,13.56666667
2042,member,Torrence Ave & 126th Pl,9,29.76851852
2043,member,Western Ave & 28th St,9,21.14259259
2044,member,Avers Ave & Irving Park Rd,10,25.28333333
2045,member,Christiana Ave & 55th St,10,21.19666667
2046,member,Eberhart Ave & 131st St,10,35.16
2047,member,Hoyne Ave & 110th Pl,10,8.8
2048,member,Public Rack - Halsted St & 95th St - SE,10,9.365
2049,member,Public Rack - Kedzie Ave & Archer Ave,10,8.65
2050,member,Public Rack - Langley Ave & 79th St,10,12.62666667
2051,member,Public Rack - Menard Ave & Grand Ave,10,16.43666667
2052,member,Public Rack - Prairie Ave & 47th St ,10,20.36
2053,member,Public Rack - Pullman - Walmart,10,12.40166667
2054,member,Public Rack - Western Ave & 110th St,10,45.01166667
2055,member,Pulaski & 52nd,10,10.80666667
2056,member,Pulaski Rd & Armitage Ave,10,9.22
2057,member,Racine Ave & 65th St,10,24.59166667
2058,member,Spaulding Ave & Bryn Mawr Ave,10,20.97166667
2059,member,Kedzie Ave & Archer Ave,11,17.17424242
2060,member,Keystone Ave & Irving Park Rd,11,14.78333333
2061,member,Kildare Ave & Division St,11,7.790909091
2062,member,Mayfield & Roosevelt Rd,11,29.45151515
2063,member,Menard Ave & North Ave,11,13.83181818
2064,member,Public Rack - Hyde Park Blvd & 53rd St,11,26.2
2065,member,Public Rack - King Dr & Oakwood Blvd,11,13.88636364
2066,member,Public Rack - Laramie Ave & Warwick Ave,11,16.48181818
2067,member,Public Rack - Normal Ave & 111th St,11,49.54242424
2068,member,Racine Ave & 74th St,11,22.53333333
2069,member,Steelworkers Park,11,10.41969697
2070,member,Albany Ave & Douglas Blvd,12,26.19027778
2071,member,Bradley Park,12,22.37361111
2072,member,Central Ave & George St,12,11.125
2073,member,Cottage Grove Ave & 98th St,12,39.35277778
2074,member,Damen Ave & 74th St,12,25.95694444
2075,member,Maplewood Ave & 59th St,12,8.431944444
2076,member,Narragansett Ave & Fullerton Ave,12,13.29444444
2077,member,Public Rack - Brandon Ave & 91st St,12,9.573611111
2078,member,Public Rack - Cicero Ave & Altgeld St,12,8.906944444
2079,member,S Wentworth Ave & W 111th St,12,14.91944444
2080,member,Troy St & Jackson Blvd,12,13.08888889
2081,member,Wilton Ave & Diversey Pkwy - Charging,12,9.683333333
2082,member,Eggleston Ave & 92nd St,13,18.25128205
2083,member,Jeffrey Blvd & 71st St,13,7.792307692
2084,member,Kedzie Ave & 58th St,13,10.81410256
2085,member,Komensky Ave & 59th St,13,11.26666667
2086,member,Public Rack - Cicero Ave & Cortland St - midblock,13,11.65641026
2087,member,Public Rack - Kilbourn Ave & Fullerton Ave,13,5.38974359
2088,member,Public Rack - St Louis Ave & Berteau Ave,13,14.12692308
2089,member,Pulaski Rd & 60th St,13,8.63974359
2090,member,Seeley Ave & Garfield Blvd,13,139.6935897
2091,member,Whipple St & Roosevelt Rd,13,14.54615385
2092,member,Bissell St & Armitage Ave - Charging,14,6.494047619
2093,member,Cottage Grove Ave & 87th St,14,16.07261905
2094,member,Kildare Ave & 26th St,14,13.23452381
2095,member,Kildare Ave & Chicago Ave,14,21.60119048
2096,member,Public Rack - California Ave & Ogden Ave,14,19.75952381
2097,member,Public Rack - Central Ave & George St,14,10.33214286
2098,member,Public Rack - Fullerton Ave & Lavergne Ave,14,8.995238095
2099,member,Greenwood Ave & Lake Park Ave,15,27.44333333
2100,member,Kedzie Ave & 63rd St,15,9.455555556
2101,member,Laramie Ave & Belmont Ave,15,9.243333333
2102,member,Milwaukee Ave & Addison St,15,19.71888889
2103,member,Morgan St & 95th St,15,12.62666667
2104,member,Public Rack - Grand Ave & North Ave,15,15.21777778
2105,member,Public Rack - Tripp Ave & North Ave,15,13.34555556
2106,member,Racine Ave & 61st St,15,12.35888889
2107,member,W 103rd St & S Avers Ave,15,16.61666667
2108,member,California Ave & 36th St,16,12.35729167
2109,member,Cottage Grove Ave & 111th St,16,13.146875
2110,member,Greenwood Ave & 91st St,16,11.403125
2111,member,Kostner Ave & Lake St,16,17.321875
2112,member,Milwaukee Ave & School St,16,15.68020833
2113,member,Public Rack - Cicero Ave & North Ave,16,6.202083333
2114,member,Public Rack - Jonathan Y Scammon Public School,16,15.02395833
2115,member,Public Rack - Kedvale Ave & Avondale Ave,16,12.42291667
2116,member,Public Rack - Kostner Ave & North Ave,16,6.744791667
2117,member,Public Rack - Western Blvd & 49th St,16,10.2625
2118,member,Rockwell St & 63rd St,16,21.81354167
2119,member,Tripp Ave & 15th St,16,26.365625
2120,member,532 E 43rd St,17,8.934313725
2121,member,Kedzie Ave & 54th St - SE,17,9.691176471
2122,member,Lowell Ave & Elston Ave,17,14.37647059
2123,member,Michigan Ave & 114th St,17,31.87254902
2124,member,Public Rack - Spaulding Ave & Bryn Mawr Ave,17,12.3872549
2125,member,Vincennes Ave & 75th St,17,34.91568627
2126,member,Walden Pkwy & 103rd St,17,10.8
2127,member,Carpenter St & 63rd St,18,15.8962963
2128,member,Homan Ave & 65th St,18,12.61481481
2129,member,Long Ave & North Ave,18,16.44074074
2130,member,Neva Ave & Grand Ave,18,12.68055556
2131,member,Prairie Ave & 47th St - midblock,18,22.3712963
2132,member,Public Rack - Hamlin Ave & Grand Ave,18,11.84814815
2133,member,Public Rack - Karlov Ave & Milwaukee Ave,18,13.66574074
2134,member,Public Rack - Lake Shore Dr & Hayes Dr,18,22.19166667
2135,member,Racine Ave & 109th Pl,18,11.3712963
2136,member,Wentworth Ave & 104th St,18,15.77962963
2137,member,California Ave & Devon Ave - NE,19,14.75
2138,member,Doty Ave & 111th St,19,13.0622807
2139,member,Kildare Ave & 55th St,19,9.625438596
2140,member,La Villita Park (Albany/30th),19,20.55701754
2141,member,Mozart Elementary School,19,20.20614035
2142,member,Parkside Ave & Armitage Ave,19,22.78508772
2143,member,Roscoe & Harlem,19,23.45701754
2144,member,Commercial Ave & 100th St,20,30.60666667
2145,member,Kenneth Ave & 50th St,20,7.739166667
2146,member,Public Rack - California Ave & Devon Ave - NE,20,25.07166667
2147,member,Bennett Ave & 79th St,21,99.22698413
2148,member,Christiana Ave & Belmont Ave,21,12.22301587
2149,member,Kedzie Ave & 61st Pl,21,9.675396825
2150,member,Keystone Ave & North Ave,21,9.886507937
2151,member,Kimbark Ave & 67th St,21,20.4484127
2152,member,Public Rack - Laramie Ave & Fullerton Ave,21,10.33571429
2153,member,Public Rack - Nagle Ave & Belmont Ave,21,9.896031746
2154,member,South Chicago Ave & 83rd St,21,17.01111111
2155,member,Calumet Ave & 71st St,22,14.76060606
2156,member,Langley Ave & 79th St,22,15.03257576
2157,member,Michigan Ave & 71st St,22,22.19621212
2158,member,Milwaukee Ave & Haussen Ct,22,14.43257576
2159,member,Public Rack - Drake Ave & Leland Ave,22,14.27348485
2160,member,Public Rack - Sacramento Ave & Greenleaf Ave,22,14.83787879
2161,member,Public Rack - Woodlawn Ave & 63rd St - SE,22,8.879545455
2162,member,Rhodes Ave & 71st St,22,17.14848485
2163,member,Spaulding Ave & North Ave,22,12.23333333
2164,member,Wood St & 47th St,22,14.57575758
2165,member,Commercial Ave & 130th St,23,15.01376812
2166,member,Public Rack - Spaulding Ave & Foster Ave,23,12.81521739
2167,member,State St & 76th St,23,15.58550725
2168,member,Homewood Ave & Monterey Ave,24,12.65208333
2169,member,Lafayette Ave & 95th St,24,18.42777778
2170,member,Lavergne Ave & Division St,24,20.67361111
2171,member,Public Rack - Evans Ave & 63rd St,24,18.81597222
2172,member,Public Rack - Kimbark Ave & 67th St,24,15.43541667
2173,member,Public Rack - Kostner Ave & Diversey Ave,24,7.815277778
2174,member,Shabbona Park,24,15.71875
2175,member,Elizabeth St & 59th St,25,23.996
2176,member,Halsted St & 59th St,25,71.24333333
2177,member,Lawndale Ave & Diversey Ave,25,14.946
2178,member,Major Ave & Bloomingdale Ave,25,12.134
2179,member,North Ave & New England Ave,25,19.308
2180,member,Public Rack - Campbell Ave & Pratt Blvd,25,13.44333333
2181,member,Public Rack - Cicero Ave & Wellington Ave,25,8.81
2182,member,Public Rack - Loomis St & 87th St,25,17.69
2183,member,Avenue O & 118th St,26,18.14807692
2184,member,Damen Ave & 51st St,26,14.47435897
2185,member,Fairfield Ave & 44th St,26,11.83525641
2186,member,Laramie Ave & Gladys Ave,26,24.92692308
2187,member,Lawndale Ave & 111th St,26,26.19166667
2188,member,Mason Ave & Belmont Ave,26,14.425
2189,member,Monticello Ave & Belmont Ave,26,13.83076923
2190,member,Public Rack - Avondale Ave & Addison St,26,12.94935897
2191,member,Public Rack - California Ave & Touhy Ave - NW,26,10.65
2192,member,Public Rack - Chopin Park,26,16.38589744
2193,member,Pullman - Walmart,26,8.625
2194,member,Woodlawn Ave & 75th St,26,28.54423077
2195,member,Avenue O & 134th St,27,28.6117284
2196,member,Damen Ave & 59th St,27,18.85123457
2197,member,Public Rack - Kildare Ave & Division St,27,15.82407407
2198,member,Public Rack - Lorel Ave & Grand Ave,27,16.16851852
2199,member,Vernon Ave & 107th St,27,17.3537037
2200,member,Campbell Ave & 51st St,28,9.214285714
2201,member,Cicero Ave & Quincy St,28,23.16369048
2202,member,Hegewisch Metra Station,28,23.79761905
2203,member,Panama Ave & Grace St,28,19.22738095
2204,member,Pulaski Rd & Fullerton Ave,28,15.75297619
2205,member,Torrence Ave & 106th St,28,29.06845238
2206,member,Public Rack - McCormick Blvd & Devon Ave,29,9.893103448
2207,member,Public Rack - Walden Pkwy & 103rd St,29,6.977011494
2208,member,Richmond St & 59th St,29,8.867241379
2209,member,Western Ave & Jarvis Ave,29,12.55344828
2210,member,Public Rack - California Ave & Devon Ave - NW,30,15.11
2211,member,Public Rack - Hyde Park Blvd & 55th St,30,8.484444444
2212,member,Public Rack - Laramie Ave & Belmont Ave,30,9.638888889
2213,member,Public Rack - Sawyer Ave & Lawrence Ave,30,11.46777778
2214,member,Public Rack - Woodlawn Ave & 63rd St N,30,9.145555556
2215,member,Sacramento Ave & 25th St,30,11.83277778
2216,member,St Louis Ave & Norman Bobbins Ave,30,16.49555556
2217,member,Tripp Ave & 65th St,30,13.23277778
2218,member,Western Ave & 62nd St,30,24.12166667
2219,member,Central Ave & Harrison St,31,21.64731183
2220,member,Clyde Ave & 87th St,31,162.983871
2221,member,Francisco Ave & 47th St,31,12.76236559
2222,member,Hamlin Ave & Fullerton Ave,31,9.512903226
2223,member,Hamlin Ave & Montrose Ave,31,13.17204301
2224,member,Loomis St & 89th St,31,15.10967742
2225,member,Newcastle Ave & Belden Ave,31,11.30322581
2226,member,Plainfield & Irving Park,31,19.12096774
2227,member,Stony Island Ave & 90th St,31,63.2016129
2228,member,Wabash Ave & 83rd St,31,17.31021505
2229,member,Augusta Blvd & Laramie Ave,32,25.12708333
2230,member,Nagle Ave & Belmont Ave,32,19.94479167
2231,member,Oketo Ave & Addison St,32,13.15364583
2232,member,Public Rack - Calumet Ave & 51st St,32,5.023958333
2233,member,Public Rack - Penn Elementary School / KIPP Ascend Middle School,32,36.75520833
2234,member,Greenwood Ave & 79th St,33,66.95050505
2235,member,Kedzie Ave & 54th St - SW,33,5.421212121
2236,member,Lawndale Ave & 16th St,33,11.11464646
2237,member,Major Taylor Trail & 124th St,33,65.2520202
2238,member,Marshfield Ave & 59th St,33,24.52272727
2239,member,Public Rack - Austin Ave & Wrightwood Ave,33,11.69949495
2240,member,Rockwell St & 57th St,33,19.30858586
2241,member,Ashland Ave & 66th St,34,67.90588235
2242,member,Cicero Ave & Flournoy St,34,66.68480392
2243,member,Cicero Ave & Lake St,34,64.02941176
2244,member,Halsted St & 63rd St,34,11.20833333
2245,member,Kedzie Ave & 110th St,34,18.18529412
2246,member,Public Rack - Pulaski Rd & 44th St,34,9.956372549
2247,member,S Aberdeen St & W 106th St,34,13.84166667
2248,member,Spaulding Ave & Evergreen Ave,34,14.1872549
2249,member,Tripp Ave & 31st St,34,19.97892157
2250,member,Ashland Ave & 74th St,35,59.92238095
2251,member,Damen Ave & 33rd St,35,12.87761905
2252,member,Francisco Ave & Hollywood Ave,35,17.48142857
2253,member,Public Rack - Fullerton Ave & Narragansett Ave,35,8.863809524
2254,member,Public Rack - Sacramento Ave & Devon Ave,35,12.95571429
2255,member,Pulaski Rd & 51st Rd,35,8.736666667
2256,member,Talman Ave & 51st St - midblock,35,14.62333333
2257,member,Eggleston Ave & 69th St,36,9.103240741
2258,member,Harlem Ave & Grace St,36,19.92685185
2259,member,Harold Washington Park,37,18.25990991
2260,member,Kostner Ave & 63rd St,37,24.34864865
2261,member,Public Rack - Hoyne Ave & 110th Pl,37,8.069369369
2262,member,Public Rack - Karlov Ave & Kamerling Ave,37,16.9490991
2263,member,Public Rack - King Dr & 115th St,37,12.30855856
2264,member,Woodlawn & 103rd - Olive Harvey Vaccination Site,37,12.18108108
2265,member,Ashland Ave & Garfield Blvd,38,19.11096491
2266,member,California Ave & Marquette Rd,38,19.45877193
2267,member,Constance Ave & 95th St,38,21.80833333
2268,member,Halsted St & 69th St,38,19.86754386
2269,member,Loomis St & 87th St,38,19.36622807
2270,member,Public Rack - State ST & 42nd St,39,17.35299145
2271,member,Ashland Ave & 78th St,40,649.9958333
2272,member,Christiana Ave & Archer Ave,41,12.99268293
2273,member,Karlov Ave & Madison St,41,61.04308943
2274,member,Public Rack - Cicero Ave & Roscoe St,41,17.65243902
2275,member,Public Rack - Milwaukee Ave & Addison St,41,7.993495935
2276,member,Bloomingdale Ave & Harlem Ave,42,15.66944444
2277,member,Central Park Ave & Douglas Blvd,42,19.71309524
2278,member,Public Rack - Christiana Ave & Lawrence Ave,42,11.175
2279,member,Kenton Ave & Madison St,43,24.77286822
2280,member,Pulaski Rd & Lake St,43,20.62635659
2281,member,Stony Island Ave & South Chicago Ave,43,55.21666667
2282,member,Western Ave & 79th St,43,25.21937984
2283,member,Indiana Ave & 103rd St,44,15.66856061
2284,member,Kedzie Ave & 45th St,44,9.707575758
2285,member,Spaulding Ave & 16th St,44,13.01098485
2286,member,Midway Orange Line,45,9.070740741
2287,member,Public Rack - Austin Ave & Roscoe St,45,18.25481481
2288,member,Public Rack - Harold Washington Park,45,15.8862963
2289,member,Public Rack - Pulaski Rd & Fullerton Ave,45,14.42444444
2290,member,Ada St & 113th St,46,12.49818841
2291,member,Marquette Ave & 89th St,46,81.95289855
2292,member,Nordica & Medill,46,19.48913043
2293,member,Brandon Ave & 91st St,47,12.44751773
2294,member,Martin Luther King Dr & 111th St,47,11.05673759
2295,member,Public Rack - Milwaukee Ave & School St,49,10.60102041
2296,member,Public Rack - Rockwell & Division,49,11.01870748
2297,member,Public Rack - Western Ave & Jarvis Ave,49,9.153061224
2298,member,Ellis Ave & 83rd St,50,24.02933333
2299,member,Kildare & Cermak,51,28.32777778
2300,member,Public Rack - Rockwell Ave & Touhy Ave ,51,12.1872549
2301,member,Western Ave & Lake St,51,14.0751634
2302,member,Eberhart Ave & 91st St,52,49.99935897
2303,member,Halsted St & 111th St,52,41.40288462
2304,member,Halsted St & 56th St,52,15.3224359
2305,member,Lamon Ave & Armitage Ave,52,16.21891026
2306,member,Mozart St & Jackson Blvd,52,16.58269231
2307,member,NewHastings,52,19.36217949
2308,member,Public Rack - Christiana Ave & Archer Ave,52,4.415705128
2309,member,Public Rack - Brainerd Park,53,21.11320755
2310,member,Artesian Ave & 55th St,54,9.361728395
2311,member,Public Rack - Mozart Elementary School,54,16.36481481
2312,member,Western Blvd & 49th St,54,9.290123457
2313,member,Yates Blvd & 93rd St,54,25.22530864
2314,member,Lamon Ave & Chicago Ave,55,21.33454545
2315,member,Lawndale Ave & 30th St,55,14.56909091
2316,member,Oglesby Ave & 100th St,55,75.42090909
2317,member,Public Rack - Avers Ave & Irving Park Rd,55,14.23939394
2318,member,Cicero Ave & Grace St,56,11.15535714
2319,member,Cicero Ave & Wrightwood Ave,56,12.40386905
2320,member,Major Taylor Trail & 115th St,56,16.16994048
2321,member,Stewart Ave & 63rd St,56,19.16636905
2322,member,Vernon Ave & 79th St,56,11.45505952
2323,member,Big Marsh Park,57,38.52339181
2324,member,Houston Ave & 92nd St,57,22.50204678
2325,member,Pulaski Rd & Congress Pkwy,57,14.02777778
2326,member,Burnham Greenway & 105th St,58,45.42241379
2327,member,Meade Ave & Addison St,58,14.08045977
2328,member,Public Rack - Keystone Ave & Irving Park Rd,58,11.55517241
2329,member,Throop St & 52nd St,58,17.36752874
2330,member,Baltimore Ave & 87th St,59,18.30451977
2331,member,Dauphin Ave & 103rd St,59,52.34096045
2332,member,Homan Ave & Fillmore St,59,17.64350282
2333,member,Kildare Ave & 47th St,59,6.461016949
2334,member,Cornell Dr & Hayes Dr,60,18.15416667
2335,member,Halsted St & 78th St,60,45.62444444
2336,member,St Louis Ave & 59th St,60,10.21944444
2337,member,Sacramento Blvd & Polk St,63,17.2521164
2338,member,Dauphin Ave & 87th St,64,22.43541667
2339,member,Latrobe Ave & Chicago Ave,64,10.25703125
2340,member,Springfield Ave & 47th St,64,8.118229167
2341,member,California & 16th St,65,15.87589744
2342,member,Prospect Sq & 91st St,65,20.23692308
2343,member,Public Rack - Jensen Park,65,12.36128205
2344,member,Stewart Ave & 83rd St,65,21.02871795
2345,member,Elizabeth St & 47th St,66,8.538888889
2346,member,Hoyne Ave & 34th St,66,9.250252525
2347,member,Oak Park & Wellington,66,13.41767677
2348,member,Spaulding Ave & 63rd St,67,7.788308458
2349,member,Homewood Ave & 115th St,68,63.97279412
2350,member,Jeffery Blvd & 76th St,68,16.78014706
2351,member,Phillips Ave & 83rd St,68,42.68970588
2352,member,East End Ave & 87th St,69,28.23236715
2353,member,Public Rack - Monticello Ave & Belmont Ave,70,15.22071429
2354,member,Public Rack - Washtenaw Ave & Superior St,71,13.93591549
2355,member,Hamlin Ave & 62nd Pl,72,11.02962963
2356,member,Kenton Ave & Palmer St,73,10.16369863
2357,member,Public Rack - Kenton Ave & Palmer St,75,14.84311111
2358,member,Public Rack - Keystone Ave & North Ave,75,12.63
2359,member,Pulaski & Ann Lurie Pl,75,9.857777778
2360,member,Albany Ave & 16th St,76,20.81929825
2361,member,Public Rack - Racine Ave & 109th Pl,76,11.96184211
2362,member,Richmond St & Lincoln Ave,76,13.17741228
2363,member,Ashland Ave & 50th St,78,16.82136752
2364,member,Calumet Park,78,26.20705128
2365,member,Cicero Ave & Wellington Ave,78,8.882051282
2366,member,Kedzie Ave & 52nd St,78,9.423717949
2367,member,Public Rack - Milwaukee Ave & Haussen Ct,78,12.5215812
2368,member,Vincennes Ave & 104th St,78,33.33290598
2369,member,Western Ave & 104th St,78,15.18611111
2370,member,Shields Ave & 43rd St,79,9.114767932
2371,member,Public Rack - Western Ave & Devon Ave,80,8.325625
2372,member,Washtenaw Ave & Madison St,80,11.71958333
2373,member,Loomis Blvd & 84th St,81,20.70946502
2374,member,Central Park Blvd & 5th Ave,82,23.98455285
2375,member,Hyde Park Blvd & 53rd St,83,13.29417671
2376,member,Milwaukee Ave & Diversey Ave,83,9.935140562
2377,member,Vernon Ave & 75th St,84,12.60416667
2378,member,Ashland Ave & 63rd St,85,18.73058824
2379,member,Halsted St & 104th St,85,53.29686275
2380,member,Commercial Ave & 83rd St,86,19.89709302
2381,member,Halsted St & 18th St (Temp),86,10.99360465
2382,member,Morgan St & Pershing Rd,86,15.48914729
2383,member,Perry Ave & 69th St,86,16.00174419
2384,member,Public Rack - Kedzie Ave & Argyle St,86,11.21065891
2385,member,Kilpatrick Ave & Grand Ave,87,13.64482759
2386,member,Racine Ave & Garfield Blvd,87,39.46072797
2387,member,Washtenaw Ave & Superior St,87,13.49980843
2388,member,Walden Pkwy & 100th St,88,20.48844697
2389,member,Central Ave & Lake St,89,31.52977528
2390,member,Kedzie Ave & Roosevelt Rd,89,53.417603
2391,member,Public Rack - Hamlin Ave & Montrose Ave,89,14.2406367
2392,member,Central Park & Augusta Blvd,90,16.15388889
2393,member,Cottage Grove Ave & 71st St,91,31.65641026
2394,member,Monticello Ave & Chicago Ave,91,14.40805861
2395,member,Washtenaw Ave & Peterson Ave,91,15.31465201
2396,member,Kedzie Ave & Harrison St,92,37.84130435
2397,member,Public Rack - Woodlawn Ave & 63rd St - NE,92,10.97681159
2398,member,Hoyne Ave & 47th St,93,29.1718638
2399,member,Laramie Ave & Kinzie St,93,29.82724014
2400,member,Archer Ave & 43rd St,95,15.86157895
2401,member,Komensky Ave & 55th St,96,10.90277778
2402,member,Western Ave & 111th St,96,23.60798611
2403,member,Elizabeth St & 92nd St,98,20.34251701
2404,member,Rainbow Beach,98,21.71547619
2405,member,Cottage Grove Ave & 78th St,99,12.72693603
2406,member,Hale Ave & 107th St,99,14.57996633
2407,member,Narragansett & McLean,99,12.27929293
2408,member,Public Rack - Lowell Ave & Elston Ave,99,18.18080808
2409,member,Sacramento Blvd & Fulton Ave,99,18.08720539
2410,member,Public Rack - Pulaski Rd & Armitage Ave,100,13.64
2411,member,Western Ave & Ardmore Ave,100,14.70916667
2412,member,Kilbourn & Belden,102,13.66830065
2413,member,MLK Jr Dr & 83rd St,102,18.36503268
2414,member,Harding Ave & 26th St,104,24.4463141
2415,member,Laramie Ave & Madison St,104,19.76137821
2416,member,Sayre & Diversey,105,25.43539683
2417,member,Sacramento Ave & Pershing Rd,106,11.06257862
2418,member,Lawler Ave & 50th St,107,16.76028037
2419,member,Halsted St & 73rd St,108,17.42330247
2420,member,Stony Island Ave & 82nd St,109,16.60474006
